PROV1040;Lemon Soda Ocean Trench;Lemon Soda Ocean Trench;Lemon Soda Ocean Trench;;;;;;;;;x
PROV1041;Yoshi's Island Coast;Yoshi's Island Coast;Yoshi's Island Coast;;;;;;;;;x
PROV1042;Donut Coast;Donut Coast;Donut Coast;;;;;;;;;x
PROV1043;Vanilla Coast;Vanilla Coast;Vanilla Coast;;;;;;;;;x
PROV1044;Cheese Coast;Cheese Coast;Cheese Coast;;;;;;;;;x
PROV1045;Lemon Soda Reach;Lemon Soda Reach;Lemon Soda Reach;;;;;;;;;x
PROV1046;Soda Sea;Soda Sea;Soda Sea;;;;;;;;;x
PROV1047;Lemon Soda Deep;Lemon Soda Deep;Lemon Soda Deep;;;;;;;;;x
PROV1048;Dinosaurward Coast;Dinosaurward Coast;Dinosaurward Coast;;;;;;;;;x
PROV1049;Seasideward Coast;Seasideward Coast;Seasideward Coast;;;;;;;;;x
PROV1050;Deep Coast;Deep Coast;Deep Coast;;;;;;;;;x
PROV1051;Marioward Coast;Marioward Coast;Marioward Coast;;;;;;;;;x
PROV1052;Seaside Coast;Seaside Coast;Seaside Coast;;;;;;;;;x
PROV1053;Frigid Ocean;Frigid Ocean;Frigid Ocean;;;;;;;;;x
PROV1054;Beanbean Bay;Beanbean Bay;Beanbean Bay;;;;;;;;;x
PROV1055;Gwarhar Lagoon;Gwarhar Lagoon;Gwarhar Lagoon;;;;;;;;;x
PROV1056;Oho Bay;Oho Bay;Oho Bay;;;;;;;;;x
PROV1057;Kero Inlet;Kero Inlet;Kero Inlet;;;;;;;;;x
PROV1058;Chucklehuck Coast;Chucklehuck Coast;Chucklehuck Coast;;;;;;;;;x
PROV1059;Anuran Waters;Anuran Waters;Anuran Waters;;;;;;;;;x
PROV1060;Muda Cove;Muda Cove;Muda Cove;;;;;;;;;x
PROV1061;Toad Town Harbour;Toad Town Harbour;Toad Town Harbour;;;;;;;;;x
PROV1062;Delfino Sea Lane;Delfino Sea Lane;Delfino Sea Lane;;;;;;;;;x
PROV1063;Airstrip Straights;Airstrip Straights;Airstrip Straights;;;;;;;;;x
PROV1064;Corona Coast;Corona Coast;Corona Coast;;;;;;;;;x
PROV1065;Pianta Coast;Pianta Coast;Pianta Coast;;;;;;;;;x
PROV1066;Pianta Cove;Pianta Cove;Pianta Cove;;;;;;;;;x
PROV1067;Sirena Straights;Sirena Straights;Sirena Straights;;;;;;;;;x
PROV1068;Gelato Bay;Gelato Bay;Gelato Bay;;;;;;;;;x
PROV1069;Ricco Harbour;Ricco Harbour;Ricco Harbour;;;;;;;;;x
PROV1070;Pinna Bay;Pinna Bay;Pinna Bay;;;;;;;;;x
PROV1071;Northern Crab Coast;Northern Crab Coast;Northern Crab Coast;;;;;;;;;x
PROV1072;Artglio Bay;Artglio Bay;Artglio Bay;;;;;;;;;x
PROV1073;Southern Crab Coast;Southern Crab Coast;Southern Crab Coast;;;;;;;;;x
PROV1074;Western Crab Coast;Western Crab Coast;Western Crab Coast;;;;;;;;;x
PROV1075;Minnow Coast;Minnow Coast;Minnow Coast;;;;;;;;;x
PROV1076;West Flipper Approach;West Flipper Approach;West Flipper Approach;;;;;;;;;x
PROV1077;Northern Turtle Approach;Northern Turtle Approach;Northern Turtle Approach;;;;;;;;;x
PROV1078;East Flipper Approach;East Flipper Approach;East Flipper Approach;;;;;;;;;x
PROV1079;South Turtle Sea;South Turtle Sea;South Turtle Sea;;;;;;;;;x
PROV1080;Citrus Eel Bay;Citrus Eel Bay;Citrus Eel Bay;;;;;;;;;x
PROV1081;Eel Tail Calm;Eel Tail Calm;Eel Tail Calm;;;;;;;;;x
PROV1082;Straights of the Eel;Straights of the Eel;Straights of the Eel;;;;;;;;;x
PROV1083;Eel's Maw Cove;Eel's Maw Cove;Eel's Maw Cove;;;;;;;;;x
PROV1084;Jelly Pepper Approach;Jelly Pepper Approach;Jelly Pepper Approach;;;;;;;;;x
PROV1085;Spice Trader Bay;Spice Trader Bay;Spice Trader Bay;;;;;;;;;x
PROV1086;Pepper Inlet;Pepper Inlet;Pepper Inlet;;;;;;;;;x
PROV1087;Tentacle Cove;Tentacle Cove;Tentacle Cove;;;;;;;;;x
PROV1088;Eastern Stinger Approach;Eastern Stinger Approach;Eastern Stinger Approach;;;;;;;;;x
PROV1089;Southern Two Fish Bay;Southern Two Fish Bay;Southern Two Fish Bay;;;;;;;;;x
PROV1090;Northern Two Fish Bay;Northern Two Fish Bay;Northern Two Fish Bay;;;;;;;;;x
PROV1091;Angelfish Bay;Angelfish Bay;Angelfish Bay;;;;;;;;;x
PROV1092;Fishfin Coast;Fishfin Coast;Fishfin Coast;;;;;;;;;x
PROV1093;Fishhead Approach;Fishhead Approach;Fishhead Approach;;;;;;;;;x
PROV1094;Dorsal Bay;Dorsal Bay;Dorsal Bay;;;;;;;;;x
PROV1095;Sarasa Ocean;Sarasa Ocean;Sarasa Ocean;;;;;;;;;x
PROV1096;Rare Approach Dead Zone;Rare Approach Dead Zone;Rare Approach Dead Zone;;;;;;;;;x
PROV1097;Western Blue Ocean;Western Blue Ocean;Western Blue Ocean;;;;;;;;;x
PROV1098;Eastern Blue Ocean;Eastern Blue Ocean;Eastern Blue Ocean;;;;;;;;;x
PROV1099;Northern Blue Ocean;Northern Blue Ocean;Northern Blue Ocean;;;;;;;;;x
PROV1100;Eastern Arctic Ocean;Eastern Arctic Ocean;Eastern Arctic Ocean;;;;;;;;;x
PROV1101;Arctic Ocean;Arctic Ocean;Arctic Ocean;;;;;;;;;x
PROV1102;Toad Cove;Toad Cove;Toad Cove;;;;;;;;;x
PROV1103;North Cavi Cape;North Cavi Cape;North Cavi Cape;;;;;;;;;x
PROV1104;South Cavi Cape;South Cavi Cape;South Cavi Cape;;;;;;;;;x
PROV1105;Plack Coast;Plack Coast;Plack Coast;;;;;;;;;x
PROV1106;Goomba Coast;Goomba Coast;Goomba Coast;;;;;;;;;x
PROV1107;Koopa Cape;Koopa Cape;Koopa Cape;;;;;;;;;x
PROV1108;Diamond Bay;Diamond Bay;Diamond Bay;;;;;;;;;x
PROV1109;Baseball Island;Baseball Island;Baseball Island;;;;;;;;;x
PROV1110;Sparkling Waters;Sparkling Waters;Sparkling Waters;;;;;;;;;x
PROV1111;Royal Desert Coast;Royal Desert Coast;Royal Desert Coast;;;;;;;;;x
PROV1112;Southern Desert Hill Channel;Southern Desert Hill Channel;Southern Desert Hill Channel;;;;;;;;;x
PROV1113;Northern Desert Hill Channel;Northern Desert Hill Channel;Northern Desert Hill Channel;;;;;;;;;x
PROV1114;Pipe Maze Straights;Pipe Maze Straights;Pipe Maze Straights;;;;;;;;;x
PROV1115;Grass Land Coast;Grass Land Coast;Grass Land Coast;;;;;;;;;x
PROV1116;Drybake Coast;Drybake Coast;Drybake Coast;;;;;;;;;x
PROV1117;Decalburg Bay;Decalburg Bay;Decalburg Bay;;;;;;;;;x
PROV1118;Leaflitter Inlet;Leaflitter Inlet;Leaflitter Inlet;;;;;;;;;x
PROV1119;Big City Bay;Big City Bay;Big City Bay;;;;;;;;;x
PROV1120;Castaway Islands;Castaway Islands;Castaway Islands;;;;;;;;;x
PROV1121;Dolphin Coast;Dolphin Coast;Dolphin Coast;;;;;;;;;x
PROV1122;Eastern Mushroom Cape;Eastern Mushroom Cape;Eastern Mushroom Cape;;;;;;;;;x
PROV1123;Southern Mushroom Cape;Southern Mushroom Cape;Southern Mushroom Cape;;;;;;;;;x
PROV1124;Cheep Cheep Approach;Cheep Cheep Approach;Cheep Cheep Approach;;;;;;;;;x
PROV1125;Waluigi's Island;Waluigi's Island;Waluigi's Island;;;;;;;;;x
PROV1126;Wario's Island;Wario's Island;Wario's Island;;;;;;;;;x
PROV1127;Fungus Coast;Fungus Coast;Fungus Coast;;;;;;;;;x
PROV1128;Shroom Bay;Shroom Bay;Shroom Bay;;;;;;;;;x
PROV1129;Happy Harbour;Happy Harbour;Happy Harbour;;;;;;;;;x
PROV1130;Southern Fruit Kingdoms;Southern Fruit Kingdoms;Southern Fruit Kingdoms;;;;;;;;;x
PROV1131;Shy Guy Islands;Shy Guy Islands;Shy Guy Islands;;;;;;;;;x
PROV1132;Secret Island;Secret Island;Secret Island;;;;;;;;;x
PROV1133;Secluded Approach;Secluded Approach;Secluded Approach;;;;;;;;;x
PROV1134;Mangrove Sea;Mangrove Sea;Mangrove Sea;;;;;;;;;x
PROV1135;Autumn Isles;Autumn Isles;Autumn Isles;;;;;;;;;x
PROV1136;Savannah Shoal;Savannah Shoal;Savannah Shoal;;;;;;;;;x
PROV1137;Sea Breeze Current;Sea Breeze Current;Sea Breeze Current;;;;;;;;;x
PROV1138;Fruit Juice Approach;Fruit Juice Approach;Fruit Juice Approach;;;;;;;;;x
PROV1139;Southern Sea of Kong;Southern Sea of Kong;Southern Sea of Kong;;;;;;;;;x
PROV1140;Northern Sea of Kong;Northern Sea of Kong;Northern Sea of Kong;;;;;;;;;x
PROV1141;Bonus Islands;Bonus Islands;Bonus Islands;;;;;;;;;x
PROV1142;Banana Fairy Seamounts;Banana Fairy Seamounts;Banana Fairy Seamounts;;;;;;;;;x
PROV1143;Crocodile Coast;Crocodile Coast;Crocodile Coast;;;;;;;;;x
PROV1144;Starfruit and Pepper Islands;Starfruit and Pepper Islands;Starfruit and Pepper Islands;;;;;;;;;x
PROV1145;Middle Fruit Kingdoms;Middle Fruit Kingdoms;Middle Fruit Kingdoms;;;;;;;;;x
PROV1146;Swingin' Straits;Swingin' Straits;Swingin' Straits;;;;;;;;;x
PROV1147;Northern Swingin' Chain;Northern Swingin' Chain;Northern Swingin' Chain;;;;;;;;;x
PROV1148;Southern Swingin' Chain;Southern Swingin' Chain;Southern Swingin' Chain;;;;;;;;;x
PROV1149;Arctic Fruit Kingdoms;Arctic Fruit Kingdoms;Arctic Fruit Kingdoms;;;;;;;;;x
PROV1150;Mammoth Coast;Mammoth Coast;Mammoth Coast;;;;;;;;;x
PROV1151;Vibe-Timber Channel;Vibe-Timber Channel;Vibe-Timber Channel;;;;;;;;;x
PROV1152;Vibe Coast;Vibe Coast;Vibe Coast;;;;;;;;;x
PROV1153;Timber Coast;Timber Coast;Timber Coast;;;;;;;;;x
PROV1154;Piscene Coast;Piscene Coast;Piscene Coast;;;;;;;;;x
PROV1155;Rough Coast;Rough Coast;Rough Coast;;;;;;;;;x
PROV1156;Krem Jungle Coast;Krem Jungle Coast;Krem Jungle Coast;;;;;;;;;x
PROV1157;Dino Coast;Dino Coast;Dino Coast;;;;;;;;;x
PROV1158;Misty Coast;Misty Coast;Misty Coast;;;;;;;;;x
PROV1159;Crocodile Bay;Crocodile Bay;Crocodile Bay;;;;;;;;;x
PROV1160;Kremling Seamounts;Kremling Seamounts;Kremling Seamounts;;;;;;;;;x
PROV1161;Banana Bird Bay;Banana Bird Bay;Banana Bird Bay;;;;;;;;;x
PROV1162;Southern Jewelry Islands;Southern Jewelry Islands;Southern Jewelry Islands;;;;;;;;;x
PROV1163;Northern Jewelry Islands;Northern Jewelry Islands;Northern Jewelry Islands;;;;;;;;;x
PROV1164;Pillow Islands;Pillow Islands;Pillow Islands;;;;;;;;;x
PROV1165;Southeast Ocean Side;Southeast Ocean Side;Southeast Ocean Side;;;;;;;;;x
PROV1166;Thunder Island;Thunder Island;Thunder Island;;;;;;;;;x
PROV1167;Thunderous Straits;Thunderous Straits;Thunderous Straits;;;;;;;;;x
PROV1168;Mouth of Ocean Side Bay;Mouth of Ocean Side Bay;Mouth of Ocean Side Bay;;;;;;;;;x
PROV1169;Ocean Side Bay;Ocean Side Bay;Ocean Side Bay;;;;;;;;;x
PROV1170;Southern Lava Lava Island;Southern Lava Lava Island;Southern Lava Lava Island;;;;;;;;;x
PROV1171;Northern Lava Lava Island;Northern Lava Lava Island;Northern Lava Lava Island;;;;;;;;;x
PROV1172;Birabuto Bay;Birabuto Bay;Birabuto Bay;;;;;;;;;x
PROV1173;Chai Coast;Chai Coast;Chai Coast;;;;;;;;;x
PROV1174;Sprixie Canyon Bay;Sprixie Canyon Bay;Sprixie Canyon Bay;;;;;;;;;x
PROV1175;Ant Islands;Ant Islands;Ant Islands;;;;;;;;;x
PROV1176;Sprixie Canyon Approach;Sprixie Canyon Approach;Sprixie Canyon Approach;;;;;;;;;x
PROV1177;Toadstool Trench;Toadstool Trench;Toadstool Trench;;;;;;;;;x
PROV1178;Cheep Cheep Shoals;Cheep Cheep Shoals;Cheep Cheep Shoals;;;;;;;;;x
PROV1179;Blooper Reef;Blooper Reef;Blooper Reef;;;;;;;;;x
PROV1180;Rugged Countercurrent;Rugged Countercurrent;Rugged Countercurrent;;;;;;;;;x
PROV1181;Canyon Sprixie Current;Canyon Sprixie Current;Canyon Sprixie Current;;;;;;;;;x
PROV1182;Mineral Coast;Mineral Coast;Mineral Coast;;;;;;;;;x
PROV1183;Floral Coast;Floral Coast;Floral Coast;;;;;;;;;x
PROV1184;Muda Coast;Muda Coast;Muda Coast;;;;;;;;;x
PROV1185;Yo'ster Island;Yo'ster Island;Yo'ster Island;;;;;;;;;x
PROV1186;Birabuto Coast;Birabuto Coast;Birabuto Coast;;;;;;;;;x
PROV1187;Daisy Coast;Daisy Coast;Daisy Coast;;;;;;;;;x
PROV1188;Deep Ocean Trench;Deep Ocean Trench;Deep Ocean Trench;;;;;;;;;x
PROV1189;Southern Cloud Sprixie Coast;Southern Cloud Sprixie Coast;Southern Cloud Sprixie Coast;;;;;;;;;x
PROV1190;Western Cloud Sprixie Coast;Western Cloud Sprixie Coast;Western Cloud Sprixie Coast;;;;;;;;;x
PROV1191;Northern Cloud Sprixie Coast;Northern Cloud Sprixie Coast;Northern Cloud Sprixie Coast;;;;;;;;;x
PROV1192;Eastern Cloud Sprixie Coast;Eastern Cloud Sprixie Coast;Eastern Cloud Sprixie Coast;;;;;;;;;x
PROV1193;Oceanic Midpoint;Oceanic Midpoint;Oceanic Midpoint;;;;;;;;;x
PROV1194;Midpoint Current;Midpoint Current;Midpoint Current;;;;;;;;;x
PROV1195;Dinosaur Ocean Trench;Dinosaur Ocean Trench;Dinosaur Ocean Trench;;;;;;;;;x
PROV1196;Dinosaur Approach;Dinosaur Approach;Dinosaur Approach;;;;;;;;;x
PROV1197;Southern Meadow Sprixie Coast;Southern Meadow Sprixie Coast;Southern Meadow Sprixie Coast;;;;;;;;;x
PROV1198;Northern Meadow Sprixie Coast;Northern Meadow Sprixie Coast;Northern Meadow Sprixie Coast;;;;;;;;;x
PROV1199;Western Desert Sprixie Coast;Western Desert Sprixie Coast;Western Desert Sprixie Coast;;;;;;;;;x
PROV1200;Eastern Desert Sprixie Coast;Eastern Desert Sprixie Coast;Eastern Desert Sprixie Coast;;;;;;;;;x
PROV1201;Straights of Gordon;Straights of Gordon;Straights of Gordon;;;;;;;;;x
PROV1202;Snowflake Straight;Snowflake Straight;Snowflake Straight;;;;;;;;;x
PROV1203;Brr Bay;Brr Bay;Brr Bay;;;;;;;;;x
PROV1204;Blizzard Cove;Blizzard Cove;Blizzard Cove;;;;;;;;;x
PROV1205;Iceberg Alley;Iceberg Alley;Iceberg Alley;;;;;;;;;x
PROV1206;Snowy Sea;Snowy Sea;Snowy Sea;;;;;;;;;x
PROV1207;Flurry Current;Flurry Current;Flurry Current;;;;;;;;;x
PROV1208;Ice Cube Coast;Ice Cube Coast;Ice Cube Coast;;;;;;;;;x
PROV1209;Iced Coast;Iced Coast;Iced Coast;;;;;;;;;x
PROV1210;Deep Frigid Trench;Deep Frigid Trench;Deep Frigid Trench;;;;;;;;;x
PROV1211;Great Frozen Bay;Great Frozen Bay;Great Frozen Bay;;;;;;;;;x
PROV1212;Sticker Sea;Sticker Sea;Sticker Sea;;;;;;;;;x
PROV1213;Icewater Cove;Icewater Cove;Icewater Cove;;;;;;;;;x
PROV1214;Straights of Bowser;Straights of Bowser;Straights of Bowser;;;;;;;;;x
PROV1215;Pack Ice Coast;Pack Ice Coast;Pack Ice Coast;;;;;;;;;x
PROV1216;Frostbite Sea;Frostbite Sea;Frostbite Sea;;;;;;;;;x
PROV1217;e Bay;e Bay;e Bay;;;;;;;;;x
PROV1218;Blackheart Coast;Blackheart Coast;Blackheart Coast;;;;;;;;;x
PROV1219;Sea of Nightmares;Sea of Nightmares;Sea of Nightmares;;;;;;;;;x
PROV1220;Cape of Bad Hope;Cape of Bad Hope;Cape of Bad Hope;;;;;;;;;x
PROV1221;Jealous Coast;Jealous Coast;Jealous Coast;;;;;;;;;x
PROV1222;Coast of Rage;Coast of Rage;Coast of Rage;;;;;;;;;x
PROV1223;Straights of Mist and Fog;Straights of Mist and Fog;Straights of Mist and Fog;;;;;;;;;x
PROV1224;Cloudy Coast;Cloudy Coast;Cloudy Coast;;;;;;;;;x
PROV1225;e Trench;e Trench;e Trench;;;;;;;;;x
PROV1226;Big Narrows;Big Narrows;Big Narrows;;;;;;;;;x
PROV1227;Oceanic Bay;Oceanic Bay;Oceanic Bay;;;;;;;;;x
PROV1228;Cape of Ocean Side;Cape of Ocean Side;Cape of Ocean Side;;;;;;;;;x
PROV1229;Oceanic Sea Breach;Oceanic Sea Breach;Oceanic Sea Breach;;;;;;;;;x
PROV1230;Cape of Beaches;Cape of Beaches;Cape of Beaches;;;;;;;;;x
PROV1231;Dusty Coast;Dusty Coast;Dusty Coast;;;;;;;;;x
PROV1232;Third Coast;Third Coast;Third Coast;;;;;;;;;x
PROV1233;Oceanic Straights;Oceanic Straights;Oceanic Straights;;;;;;;;;x
PROV1234;Blue Water Coast;Blue Water Coast;Blue Water Coast;;;;;;;;;x
PROV1235;Cloudy Straights;Cloudy Straights;Cloudy Straights;;;;;;;;;x
PROV1236;Narrow Bay;Narrow Bay;Narrow Bay;;;;;;;;;x
PROV1237;Mouth of Giants;Mouth of Giants;Mouth of Giants;;;;;;;;;x
PROV1238;Mushroom Approach;Mushroom Approach;Mushroom Approach;;;;;;;;;x
PROV1239;Great Mushroom Sea;Great Mushroom Sea;Great Mushroom Sea;;;;;;;;;x
PROV1240;Rogue Harbor;Rogue Harbor;Rogue Harbor;;;;;;;;;x
PROV1241;Bay of Petals;Bay of Petals;Bay of Petals;;;;;;;;;x
PROV1242;Twighlight Narrows;Twighlight Narrows;Twighlight Narrows;;;;;;;;;x
PROV1243;Keelhaul Straights;Keelhaul Straights;Keelhaul Straights;;;;;;;;;x
PROV1244;Cape Poshley;Cape Poshley;Cape Poshley;;;;;;;;;x
PROV1245;Twighlight Cove;Twighlight Cove;Twighlight Cove;;;;;;;;;x
PROV1246;Smuggler's Cove;Smuggler's Cove;Smuggler's Cove;;;;;;;;;x
PROV1247;Quiet Firth;Quiet Firth;Quiet Firth;;;;;;;;;x
PROV1248;Wet-Dry Harbour;Wet-Dry Harbour;Wet-Dry Harbour;;;;;;;;;x
PROV1249;Petal Approach;Petal Approach;Petal Approach;;;;;;;;;x
PROV1250;Heavenly Coast;Heavenly Coast;Heavenly Coast;;;;;;;;;x
PROV1251;Twilit Sea;Twilit Sea;Twilit Sea;;;;;;;;;x
PROV1252;Fruity Current;Fruity Current;Fruity Current;;;;;;;;;x
PROV1253;Fruity Countercurrent;Fruity Countercurrent;Fruity Countercurrent;;;;;;;;;x
PROV1254;Mushroom Deep;Mushroom Deep;Mushroom Deep;;;;;;;;;x
PROV1255;Rare Sea;Rare Sea;Rare Sea;;;;;;;;;x
PROV1256;The Great Calm;The Great Calm;The Great Calm;;;;;;;;;x
PROV1257;Boggly Coastline;Boggly Coastline;Boggly Coastline;;;;;;;;;x
PROV1258;Hideaway Bay;Hideaway Bay;Hideaway Bay;;;;;;;;;x
PROV1259;Fahr Coast;Fahr Coast;Fahr Coast;;;;;;;;;x
PROV1260;Magnetic Coast;Magnetic Coast;Magnetic Coast;;;;;;;;;x
PROV1261;Penguin Coast;Penguin Coast;Penguin Coast;;;;;;;;;x
PROV1262;Santa Sea;Santa Sea;Santa Sea;;;;;;;;;x
PROV1263;Icepeak Coast;Icepeak Coast;Icepeak Coast;;;;;;;;;x
PROV1264;Cool Cool Coastline;Cool Cool Coastline;Cool Cool Coastline;;;;;;;;;x
PROV1265;Sherbet Coast;Sherbet Coast;Sherbet Coast;;;;;;;;;x
PROV1266;Shivering Coastline;Shivering Coastline;Shivering Coastline;;;;;;;;;x
PROV1267;Ice Koopa Coast;Ice Koopa Coast;Ice Koopa Coast;;;;;;;;;x
PROV1268;Frosty Bay;Frosty Bay;Frosty Bay;;;;;;;;;x
PROV1269;Toadwood Bay;Toadwood Bay;Toadwood Bay;;;;;;;;;x
PROV1270;King's Cove;King's Cove;King's Cove;;;;;;;;;x
PROV1271;Shipwrecker Bay;Shipwrecker Bay;Shipwrecker Bay;;;;;;;;;x
PROV1272;Mole Harbour;Mole Harbour;Mole Harbour;;;;;;;;;x
PROV1273;Mole Coast;Mole Coast;Mole Coast;;;;;;;;;x
PROV1274;Shipwreck Sea;Shipwreck Sea;Shipwreck Sea;;;;;;;;;x
PROV1275;Monster Cove;Monster Cove;Monster Cove;;;;;;;;;x
PROV1276;Bay of Storms;Bay of Storms;Bay of Storms;;;;;;;;;x
PROV1277;Sea of Mario;Sea of Mario;Sea of Mario;;;;;;;;;x
PROV1278;Marionic Tidal Zone;Marionic Tidal Zone;Marionic Tidal Zone;;;;;;;;;x
PROV1279;Yoshi's Approach;Yoshi's Approach;Yoshi's Approach;;;;;;;;;x
PROV1280;Nimbus Coast;Nimbus Coast;Nimbus Coast;;;;;;;;;x
PROV1281;Sulphuric Coast;Sulphuric Coast;Sulphuric Coast;;;;;;;;;x
PROV1282;Rice Coast;Rice Coast;Rice Coast;;;;;;;;;x
PROV1283;Sherbet Ocean Region;Sherbet Ocean Region;Sherbet Ocean Region;;;;;;;;;x
PROV1284;Kitchen Coast;Kitchen Coast;Kitchen Coast;;;;;;;;;x
PROV1285;Kitchen Island Approach;Kitchen Island Approach;Kitchen Island Approach;;;;;;;;;x
PROV1286;Sea of Tranquility;Sea of Tranquility;Sea of Tranquility;;;;;;;;;x
PROV1287;Koopa Coast;Koopa Coast;Koopa Coast;;;;;;;;;x
PROV1288;Frozen Turtle Coast;Frozen Turtle Coast;Frozen Turtle Coast;;;;;;;;;x
PROV1289;Eastern Bowser Approach;Eastern Bowser Approach;Eastern Bowser Approach;;;;;;;;;x
PROV1290;North Coast of Toadwood;North Coast of Toadwood;North Coast of Toadwood;;;;;;;;;x
PROV1291;Hisstocrat Sea;Hisstocrat Sea;Hisstocrat Sea;;;;;;;;;x
PROV1292;Chain Link Coast;Chain Link Coast;Chain Link Coast;;;;;;;;;x
PROV1293;Frosted Ice Coast;Frosted Ice Coast;Frosted Ice Coast;;;;;;;;;x
PROV1294;Snowberg Alley;Snowberg Alley;Snowberg Alley;;;;;;;;;x
PROV1295;Northern Sprixie Sea;Northern Sprixie Sea;Northern Sprixie Sea;;;;;;;;;x
PROV1296;Steep Coast;Steep Coast;Steep Coast;;;;;;;;;x
PROV1297;Sandy Coast;Sandy Coast;Sandy Coast;;;;;;;;;x
PROV1298;Continental Dropoff;Continental Dropoff;Continental Dropoff;;;;;;;;;x
PROV1299;Beabbean Cove;Beabbean Cove;Beabbean Cove;;;;;;;;;x
PROV1300;Awazon River;Awazon River;Awazon River;;;;;;;;;x
PROV1301;Awazon River;Awazon River;Awazon River;;;;;;;;;x
PROV1302;Awazon River;Awazon River;Awazon River;;;;;;;;;x
PROV1303;Mouth of the Awazon;Mouth of the Awazon;Mouth of the Awazon;;;;;;;;;x
PROV1304;Midas Falls;Midas Falls;Midas Falls;;;;;;;;;x
PROV1305;Midas River;Midas River;Midas River;;;;;;;;;x
PROV1306;Vanilla Falls;Vanilla Falls;Vanilla Falls;;;;;;;;;x
PROV1307;Donut River;Donut River;Donut River;;;;;;;;;x
PROV1308;Banana Bird Falls;Banana Bird Falls;Banana Bird Falls;;;;;;;;;x
PROV1309;Bear River;Bear River;Bear River;;;;;;;;;x
PROV1310;Razor Falls;Razor Falls;Razor Falls;;;;;;;;;x
PROV1311;Bear Falls;Bear Falls;Bear Falls;;;;;;;;;x
PROV1312;Blackforest River;Blackforest River;Blackforest River;;;;;;;;;x
PROV1313;Blackforest River;Blackforest River;Blackforest River;;;;;;;;;x
PROV1314;Tropica River;Tropica River;Tropica River;;;;;;;;;x
PROV1315;Tropica River;Tropica River;Tropica River;;;;;;;;;x
PROV1316;Tropica River;Tropica River;Tropica River;;;;;;;;;x
PROV1317;Tropica River;Tropica River;Tropica River;;;;;;;;;x
PROV1318;Verge River;Verge River;Verge River;;;;;;;;;x
PROV1319;Monkey Falls;Monkey Falls;Monkey Falls;;;;;;;;;x
PROV1320;Minke Falls;Minke Falls;Minke Falls;;;;;;;;;x
PROV1321;Koco River;Koco River;Koco River;;;;;;;;;x
PROV1322;Koco River;Koco River;Koco River;;;;;;;;;x
PROV1323;Mill River;Mill River;Mill River;;;;;;;;;x
PROV1324;Salmon River;Salmon River;Salmon River;;;;;;;;;x
PROV1325;Salmon River;Salmon River;Salmon River;;;;;;;;;x
PROV1326;Salmon River;Salmon River;Salmon River;;;;;;;;;x
PROV1327;Salmon River;Salmon River;Salmon River;;;;;;;;;x
PROV1328;Salmon River;Salmon River;Salmon River;;;;;;;;;x
PROV1329;Salmon River;Salmon River;Salmon River;;;;;;;;;x
PROV1330;Salmon River;Salmon River;Salmon River;;;;;;;;;x
PROV1331;Salmon River;Salmon River;Salmon River;;;;;;;;;x
PROV1332;Salt River;Salt River;Salt River;;;;;;;;;x
PROV1333;Tylex River;Tylex River;Tylex River;;;;;;;;;x
PROV1334;Tylex River;Tylex River;Tylex River;;;;;;;;;x
PROV1335;Tylex River;Tylex River;Tylex River;;;;;;;;;x
PROV1336;Tylex River;Tylex River;Tylex River;;;;;;;;;x
PROV1337;Tylex River;Tylex River;Tylex River;;;;;;;;;x
PROV1338;Tylex River;Tylex River;Tylex River;;;;;;;;;x
PROV1339;Tylex River;Tylex River;Tylex River;;;;;;;;;x
PROV1340;Sprixie River;Sprixie River;Sprixie River;;;;;;;;;x
PROV1341;Star River;Star River;Star River;;;;;;;;;x
PROV1342;Star River;Star River;Star River;;;;;;;;;x
PROV1343;Star River;Star River;Star River;;;;;;;;;x
PROV1344;Star River;Star River;Star River;;;;;;;;;x
PROV1345;Star River;Star River;Star River;;;;;;;;;x
PROV1346;Star River;Star River;Star River;;;;;;;;;x
PROV1347;Star River;Star River;Star River;;;;;;;;;x
PROV1348;Star River;Star River;Star River;;;;;;;;;x
PROV1349;Star River;Star River;Star River;;;;;;;;;x
PROV1350;Star River;Star River;Star River;;;;;;;;;x
PROV1351;Star River;Star River;Star River;;;;;;;;;x
PROV1352;Star River;Star River;Star River;;;;;;;;;x
PROV1353;Mushroom River;Mushroom River;Mushroom River;;;;;;;;;x
PROV1354;Mushroom River;Mushroom River;Mushroom River;;;;;;;;;x
PROV1355;Mushroom River;Mushroom River;Mushroom River;;;;;;;;;x
PROV1356;Mushroom River;Mushroom River;Mushroom River;;;;;;;;;x
PROV1357;Mushroom River;Mushroom River;Mushroom River;;;;;;;;;x
PROV1358;Mushroom River;Mushroom River;Mushroom River;;;;;;;;;x
PROV1359;Mushroom River;Mushroom River;Mushroom River;;;;;;;;;x
PROV1360;Mushroom River;Mushroom River;Mushroom River;;;;;;;;;x
PROV1361;Mushroom River;Mushroom River;Mushroom River;;;;;;;;;x
PROV1362;Mushroom River;Mushroom River;Mushroom River;;;;;;;;;x
PROV1363;Mushroom River;Mushroom River;Mushroom River;;;;;;;;;x
PROV1364;Mushroom River;Mushroom River;Mushroom River;;;;;;;;;x
PROV1365;Koopa River;Koopa River;Koopa River;;;;;;;;;x
PROV1366;Koopa River;Koopa River;Koopa River;;;;;;;;;x
PROV1367;Koopa River;Koopa River;Koopa River;;;;;;;;;x
