#######################################################
#      TURTLESHROOM PRODUCTIOSN PROUDLY PRESENTS      #
# SUPER MARIO MOD COUNTY-LEVEL PROVINCES LOCALIZATION #
#######################################################
c_gauntlet_pond;Guantlet Pond;;;;;;;;;;x
c_strike_lake;Strike Lake;;;;;;;;;;x
c_snowflake_lake;Snowflake Lake;;;;;;;;;;x
c_chilly_lakes;Chilly Lakes;;;;;;;;;;x
c_lake_t;Lake T.;;;;;;;;;;x
c_yosu_lake;Yosu Lake;;;;;;;;;;x
c_cheep_cheep_lake;Cheep Cheep Lake;;;;;;;;;;x
c_park_lake;Park Lake;;;;;;;;;;x
c_boo_lake;Boo Lake;;;;;;;;;;x
c_blubble_lake;Blubble Lake;;;;;;;;;;x
c_yoshi_lake;Yoshi Lake;;;;;;;;;;x
c_turtleshell_lake;Turtleshell Lake;;;;;;;;;;x
c_soda_marsh;Soda Marsh;;;;;;;;;;x
c_fisheye_lake;Fisheye Lake;;;;;;;;;;x
c_jade_jungle;Jade Jungle;;;;;;;;;;x
c_canyon_lake;Canyon Basin;;;;;;;;;;x
c_muda_lake;Muda Loch;;;;;;;;;;x
c_awazon_basin;Awazon Basin;;;;;;;;;;x
c_yoshis_island_lake;Yoshi's Insular Lake;;;;;;;;;;x
c_donut_lake;Doughnut Lake;;;;;;;;;;x
c_soda_lake;Soda Lake;;;;;;;;;;x
c_kettle_lake;Kettlelake;;;;;;;;;;x
c_toadwood_lake;Toadwood Lake;;;;;;;;;;x
c_turtle_bog;Turtle Bog;;;;;;;;;;x
c_mushroom_swamp;Mushroom Swamp;;;;;;;;;;x
c_royal_lake;Royal Lake;;;;;;;;;;x
c_tadpole_pond;Tadpole Pond;;;;;;;;;;x
c_mushroom_sea1;Great Mushroom Sea;;;;;;;;;;x
c_mushroom_sea2;Great Mushroom Sea;;;;;;;;;;x
c_mushroom_sea3;Great Mushroom Sea;;;;;;;;;;x
c_mushroom_sea4;Great Mushroom Sea;;;;;;;;;;x
c_mushroom_sea5;Great Mushroom Sea;;;;;;;;;;x
c_mushroom_sea6;Great Mushroom Sea;;;;;;;;;;x
c_mushroom_sea7;Great Mushroom Sea;;;;;;;;;;x
c_mushroom_sea8;Great Mushroom Sea;;;;;;;;;;x
c_sulphur_lake;Sulphuric Lake;;;;;;;;;;x
c_guffawha_lake;Guffawha Lake;;;;;;;;;;x
c_chucklehuck_lake;Chucklehuch Lake;;;;;;;;;;x
